	model	freq_bin	pairid	expected	unexpected	diff	acc
1528	distilbert/distilgpt2	low	585	0.419276088476181	0.4133012294769287	0.005974858999252264	True
1529	distilbert/distilgpt2	low	586	0.419276088476181	0.4032118916511535	0.016064196825027466	True
1530	distilbert/distilgpt2	low	587	0.4247361421585083	0.4431078135967254	-0.018371671438217108	False
1531	distilbert/distilgpt2	low	588	0.4247361421585083	0.4163344502449035	0.008401691913604792	True
1532	distilbert/distilgpt2	low	589	0.4629494845867157	0.4436594843864441	0.019290000200271606	True
1533	distilbert/distilgpt2	low	590	0.4629494845867157	0.4178886711597442	0.04506081342697149	True
1534	distilbert/distilgpt2	low	591	0.3855043947696686	0.4139374792575836	-0.02843308448791504	False
1535	distilbert/distilgpt2	low	592	0.3855043947696686	0.3945876061916351	-0.009083211421966497	False
1536	distilbert/distilgpt2	low	593	0.3972678482532501	0.4012498259544372	-0.003981977701187078	False
1537	distilbert/distilgpt2	low	594	0.3972678482532501	0.4076620042324066	-0.010394155979156494	False
1538	distilbert/distilgpt2	low	595	0.380259096622467	0.39704030752182	-0.016781210899353027	False
1539	distilbert/distilgpt2	low	596	0.380259096622467	0.3910354375839233	-0.010776340961456299	False
1540	distilbert/distilgpt2	low	597	0.4559641480445862	0.4425291717052459	0.013434976339340265	True
1541	distilbert/distilgpt2	low	598	0.4559641480445862	0.4377842843532562	0.018179863691329956	True
1542	distilbert/distilgpt2	low	599	0.3979702293872833	0.3851891756057739	0.0127810537815094	True
1543	distilbert/distilgpt2	low	600	0.3979702293872833	0.3805679678916931	0.01740226149559021	True
1544	distilbert/distilgpt2	low	601	0.4709872007369995	0.4701237976551056	0.0008634030818939209	True
1545	distilbert/distilgpt2	low	602	0.4709872007369995	0.4776680469512939	-0.006680846214294378	False
1546	distilbert/distilgpt2	low	603	0.5007892847061157	0.5085036158561707	-0.007714331150054932	False
1547	distilbert/distilgpt2	low	604	0.5007892847061157	0.4960588216781616	0.0047304630279541016	True
1548	distilbert/distilgpt2	low	605	0.5361654758453369	0.5189096927642822	0.017255783081054688	True
1549	distilbert/distilgpt2	low	606	0.5361654758453369	0.5253629684448242	0.010802507400512695	True
1550	distilbert/distilgpt2	low	607	0.4746530652046203	0.4829867482185364	-0.008333683013916071	False
1551	distilbert/distilgpt2	low	608	0.4746530652046203	0.4775494933128357	-0.0028964281082153875	False
1552	distilbert/distilgpt2	low	633	0.4021428823471069	0.3950899541378021	0.007052928209304754	True
1553	distilbert/distilgpt2	low	634	0.4021428823471069	0.3942086100578308	0.007934272289276068	True
1554	distilbert/distilgpt2	low	635	0.3909536004066467	0.4005586802959442	-0.00960507988929754	False
1555	distilbert/distilgpt2	low	636	0.3909536004066467	0.380353033542633	0.010600566864013672	True
1556	distilbert/distilgpt2	low	637	0.4621840119361877	0.4380415678024292	0.02414244413375849	True
1557	distilbert/distilgpt2	low	638	0.4621840119361877	0.4375935196876526	0.0245904922485351	True
1558	distilbert/distilgpt2	low	639	0.368869423866272	0.3823364377021789	-0.013467013835906927	False
1559	distilbert/distilgpt2	low	640	0.368869423866272	0.3901653587818146	-0.021295934915542603	False
1560	distilbert/distilgpt2	low	649	0.4592996537685394	0.4385438561439514	0.020755797624587957	True
1561	distilbert/distilgpt2	low	650	0.4592996537685394	0.4652791619300842	-0.0059795081615448	False
1562	distilbert/distilgpt2	low	651	0.4713365733623504	0.4638805389404297	0.007456034421920721	True
1563	distilbert/distilgpt2	low	652	0.4713365733623504	0.4753364026546478	-0.003999829292297419	False
1564	distilbert/distilgpt2	low	653	0.512973964214325	0.5053110718727112	0.0076628923416137695	True
1565	distilbert/distilgpt2	low	654	0.512973964214325	0.5170398354530334	-0.004065871238708496	False
1566	distilbert/distilgpt2	low	655	0.4833371639251709	0.4686062037944793	0.014730960130691584	True
1567	distilbert/distilgpt2	low	656	0.4833371639251709	0.4860384464263916	-0.002701282501220703	False
1568	distilbert/distilgpt2	low	665	0.3610617220401764	0.3412430584430694	0.01981866359710699	True
1569	distilbert/distilgpt2	low	666	0.3610617220401764	0.3702274560928345	-0.009165734052658081	False
1570	distilbert/distilgpt2	low	667	0.350965142250061	0.3562937676906585	-0.005328625440597534	False
1571	distilbert/distilgpt2	low	668	0.350965142250061	0.3565717339515686	-0.005606591701507624	False
1572	distilbert/distilgpt2	low	669	0.4056924283504486	0.3962340652942657	0.009458363056182917	True
1573	distilbert/distilgpt2	low	670	0.4056924283504486	0.3984610438346863	0.007231384515762329	True
1574	distilbert/distilgpt2	low	671	0.3716194629669189	0.3704056441783905	0.0012138187885283869	True
1575	distilbert/distilgpt2	low	672	0.3716194629669189	0.3657443523406982	0.005875110626220703	True
1576	distilbert/distilgpt2	low	673	0.3923801481723785	0.3686689734458923	0.023711174726486206	True
1577	distilbert/distilgpt2	low	674	0.3923801481723785	0.417470782995224	-0.025090634822845514	False
1578	distilbert/distilgpt2	low	675	0.4150551259517669	0.3869618475437164	0.028093278408050537	True
1579	distilbert/distilgpt2	low	676	0.4150551259517669	0.4098277390003204	0.005227386951446533	True
1580	distilbert/distilgpt2	low	677	0.4151453375816345	0.4055858552455902	0.009559482336044312	True
1581	distilbert/distilgpt2	low	678	0.4151453375816345	0.426335334777832	-0.011189997196197454	False
1582	distilbert/distilgpt2	low	679	0.3778993487358093	0.3575302064418793	0.020369142293930054	True
1583	distilbert/distilgpt2	low	680	0.3778993487358093	0.3710552453994751	0.0068441033363342285	True
1584	distilbert/distilgpt2	low	681	0.5087466835975647	0.5034106969833374	0.005335986614227295	True
1585	distilbert/distilgpt2	low	682	0.5087466835975647	0.5083777904510498	0.0003688931465148926	True
1586	distilbert/distilgpt2	low	683	0.5281301140785217	0.5346190929412842	-0.006488978862762451	False
1587	distilbert/distilgpt2	low	684	0.5281301140785217	0.5271767973899841	0.0009533166885375977	True
1588	distilbert/distilgpt2	low	685	0.5733361840248108	0.5636391639709473	0.009697020053863525	True
1589	distilbert/distilgpt2	low	686	0.5733361840248108	0.5561419725418091	0.01719421148300171	True
1590	distilbert/distilgpt2	low	687	0.5062761306762695	0.5047672390937805	0.0015088915824890137	True
1591	distilbert/distilgpt2	low	688	0.5062761306762695	0.5005408525466919	0.005735278129577637	True
1592	distilbert/distilgpt2	low	689	0.3228639662265777	0.3121513426303863	0.010712623596191406	True
1593	distilbert/distilgpt2	low	690	0.3228639662265777	0.3309549987316131	-0.0080910325050354	False
1594	distilbert/distilgpt2	low	691	0.3226809501647949	0.3351315557956695	-0.012450605630874578	False
1595	distilbert/distilgpt2	low	692	0.3226809501647949	0.3383833467960357	-0.01570239663124079	False
1596	distilbert/distilgpt2	low	693	0.3499525189399719	0.3395840227603912	0.010368496179580744	True
1597	distilbert/distilgpt2	low	694	0.3499525189399719	0.342322826385498	0.0076296925544739325	True
1598	distilbert/distilgpt2	low	695	0.3473475277423858	0.3400681912899017	0.007279336452484131	True
1599	distilbert/distilgpt2	low	696	0.3473475277423858	0.3430709838867187	0.004276543855667114	True
1600	distilbert/distilgpt2	low	697	0.4299020767211914	0.4257906973361969	0.004111379384994507	True
1601	distilbert/distilgpt2	low	698	0.4299020767211914	0.4379270374774933	-0.00802496075630188	False
1602	distilbert/distilgpt2	low	699	0.4175736606121063	0.4318209886550903	-0.014247328042983953	False
