	model	freq_bin	pairid	expected	unexpected	diff	acc
144	distilbert/distilgpt2	high	321	0.313410997390747	0.3289575576782226	-0.015546560287475586	False
145	distilbert/distilgpt2	high	322	0.313410997390747	0.3257166445255279	-0.012305647134780884	False
146	distilbert/distilgpt2	high	323	0.0678750798106193	0.0422429777681827	0.0256321020424366	True
147	distilbert/distilgpt2	high	324	0.0498086400330066	0.0481674335896968	0.0016412064433097978	True
148	distilbert/distilgpt2	high	325	0.3095672726631164	0.3525224030017853	-0.04295513033866888	False
149	distilbert/distilgpt2	high	326	0.3095672726631164	0.3183795511722564	-0.008812278509140015	False
150	distilbert/distilgpt2	high	327	0.0554489381611347	0.0422429777681827	0.013205960392952	True
151	distilbert/distilgpt2	high	328	0.0423061363399028	0.0481674335896968	-0.005861297249793999	False
152	distilbert/distilgpt2	high	329	0.0379800125956535	0.0170423984527587	0.0209376141428948	True
153	distilbert/distilgpt2	high	330	0.0457062497735023	0.0184519737958908	0.0272542759776115	True
154	distilbert/distilgpt2	high	331	0.4109730422496795	0.3473056256771087	0.0636674165725708	True
155	distilbert/distilgpt2	high	332	0.4109730422496795	0.3473895192146301	0.06358352303504938	True
156	distilbert/distilgpt2	high	333	0.0345293097198009	0.0170423984527587	0.0174869112670422	True
157	distilbert/distilgpt2	high	334	0.0353942438960075	0.0184519737958908	0.016942270100116702	True
158	distilbert/distilgpt2	high	335	0.3378134369850158	0.3253057599067688	0.012507677078247015	True
159	distilbert/distilgpt2	high	336	0.3378134369850158	0.3204601407051086	0.017353296279907227	True
160	distilbert/distilgpt2	high	353	0.4836982190608978	0.4680852591991424	0.015612959861755427	True
161	distilbert/distilgpt2	high	354	0.4836982190608978	0.46979421377182	0.013904005289077814	True
162	distilbert/distilgpt2	high	355	0.0657313764095306	0.0479841493070125	0.017747227102518096	True
163	distilbert/distilgpt2	high	356	0.0600009150803089	0.0419141724705696	0.018086742609739304	True
164	distilbert/distilgpt2	high	357	0.489323079586029	0.4829582273960113	0.0063648521900177	True
165	distilbert/distilgpt2	high	358	0.489323079586029	0.4806914627552032	0.008631616830825806	True
166	distilbert/distilgpt2	high	359	0.0545282624661922	0.0479841493070125	0.0065441131591796944	True
167	distilbert/distilgpt2	high	360	0.0520742572844028	0.0419141724705696	0.010160084813833202	True
168	distilbert/distilgpt2	high	361	0.0204190146178007	0.0087517835199832	0.011667231097817499	True
169	distilbert/distilgpt2	high	362	0.0162304248660802	0.0087195644155144	0.007510860450565801	True
170	distilbert/distilgpt2	high	363	0.4805339276790619	0.4795843064785003	0.000949621200561579	True
171	distilbert/distilgpt2	high	364	0.4805339276790619	0.4831098318099975	-0.0025759041309356134	False
172	distilbert/distilgpt2	high	365	0.0215805005282163	0.0087517835199832	0.0128287170082331	True
173	distilbert/distilgpt2	high	366	0.0139910336583852	0.0087195644155144	0.005271469242870801	True
174	distilbert/distilgpt2	high	367	0.433231383562088	0.4494907259941101	-0.016259342432022095	False
175	distilbert/distilgpt2	high	368	0.433231383562088	0.4511957466602325	-0.017964363098144476	False
176	distilbert/distilgpt2	high	369	0.3809542059898376	0.3855253756046295	-0.004571169614791926	False
177	distilbert/distilgpt2	high	370	0.3809542059898376	0.3920288980007171	-0.011074692010879517	False
178	distilbert/distilgpt2	high	371	0.0152090247720479	0.0158252622932195	-0.000616237521171601	False
179	distilbert/distilgpt2	high	372	0.0143205402418971	0.0145403705537319	-0.00021983031183480002	False
180	distilbert/distilgpt2	high	373	0.388996809720993	0.3874958455562591	0.0015009641647338867	True
181	distilbert/distilgpt2	high	374	0.388996809720993	0.3815355002880096	0.0074613094329833984	True
182	distilbert/distilgpt2	high	375	0.0115646068006753	0.0158252622932195	-0.0042606554925442	False
183	distilbert/distilgpt2	high	376	0.0103223351761698	0.0145403705537319	-0.0042180353775621	False
184	distilbert/distilgpt2	high	377	0.0086980368942022	0.0043876739218831	0.004310362972319099	True
185	distilbert/distilgpt2	high	378	0.0101975286379456	0.0056690336205065	0.0045284950174391	True
186	distilbert/distilgpt2	high	379	0.4305677413940429	0.4099794924259186	0.020588248968124334	True
187	distilbert/distilgpt2	high	380	0.4305677413940429	0.4015454649925232	0.02902227640151972	True
188	distilbert/distilgpt2	high	381	0.0106717171147465	0.0043876739218831	0.006284043192863399	True
189	distilbert/distilgpt2	high	382	0.0098209576681256	0.0056690336205065	0.0041519240476191	True
190	distilbert/distilgpt2	high	383	0.3870083093643188	0.3907882869243622	-0.0037799775600433905	False
191	distilbert/distilgpt2	high	384	0.3870083093643188	0.3697994947433471	0.01720881462097168	True
192	distilbert/distilgpt2	high	417	0.496271550655365	0.4934053122997284	0.0028662383556365967	True
193	distilbert/distilgpt2	high	418	0.496271550655365	0.5077362656593323	-0.011464715003967285	False
194	distilbert/distilgpt2	high	419	0.0238670669496059	0.0205745063722133	0.003292560577392599	True
195	distilbert/distilgpt2	high	420	0.0200066678225994	0.0187984239310026	0.001208243891596801	True
196	distilbert/distilgpt2	high	421	0.5042837262153625	0.5143260955810547	-0.010042369365692139	False
197	distilbert/distilgpt2	high	422	0.5042837262153625	0.5053583979606628	-0.001074671745300293	False
198	distilbert/distilgpt2	high	423	0.0240195710211992	0.0205745063722133	0.0034450646489858974	True
