	model	semantic_class_detailed	pairid	expected	unexpected	diff	acc
169	distilbert/distilgpt2	ExpStim	139	0.3250523507595062	0.0188230816274881	0.30622926913201814	True
170	distilbert/distilgpt2	ExpStim	148	0.4276289939880371	0.0694671273231506	0.35816186666488653	True
171	distilbert/distilgpt2	ExpStim	163	0.5060694813728333	0.0346045531332492	0.4714649282395841	True
172	distilbert/distilgpt2	ExpStim	171	0.5028043389320374	0.0566227026283741	0.44618163630366325	True
173	distilbert/distilgpt2	ExpStim	191	0.5283883810043335	0.0351514220237731	0.4932369589805604	True
174	distilbert/distilgpt2	ExpStim	192	0.42864790558815	0.0305481757968664	0.3980997297912836	True
175	distilbert/distilgpt2	ExpStim	193	0.559325098991394	0.0202325601130723	0.5390925388783218	True
176	distilbert/distilgpt2	ExpStim	198	0.3826157748699188	0.0658690258860588	0.31674674898386	True
177	distilbert/distilgpt2	ExpStim	201	0.4486199617385864	0.0130930189043283	0.43552694283425814	True
178	distilbert/distilgpt2	ExpStim	204	0.4537247717380523	0.0393005795776844	0.4144241921603679	True
179	distilbert/distilgpt2	ExpStim	216	0.5067952871322632	0.0238241143524646	0.48297117277979856	True
180	distilbert/distilgpt2	ExpStim	223	0.4704510271549225	0.0319227054715156	0.4385283216834069	True
181	distilbert/distilgpt2	ExpStim	234	0.4564079046249389	0.0123489815741777	0.4440589230507612	True
182	distilbert/distilgpt2	ExpStim	242	0.4162416756153106	0.0086678871884942	0.4075737884268164	True
183	distilbert/distilgpt2	ExpStim	243	0.4700278341770172	0.0159258544445037	0.45410197973251354	True
184	distilbert/distilgpt2	ExpStim	244	0.4497754871845245	0.0445428006350994	0.40523268654942507	True
185	distilbert/distilgpt2	ExpStim	276	0.346244066953659	0.02927759103477	0.316966475918889	True
186	distilbert/distilgpt2	ExpStim	277	0.4217643439769745	0.0292097497731447	0.39255459420382977	True
187	distilbert/distilgpt2	ExpStim	282	0.36463263630867	0.0128280753269791	0.3518045609816909	True
188	distilbert/distilgpt2	ExpStim	284	0.3625504374504089	0.0417664647102355	0.3207839727401734	True
189	distilbert/distilgpt2	ExpStim	289	0.49733567237854	0.0095937484875321	0.4877419238910079	True
190	distilbert/distilgpt2	ExpStim	290	0.385715901851654	0.014301024377346	0.371414877474308	True
191	distilbert/distilgpt2	ExpStim	295	0.5309761166572571	0.0382267870008945	0.4927493296563626	True
192	distilbert/distilgpt2	ExpStim	300	0.3878775238990783	0.0346573702991008	0.3532201535999775	True
193	distilbert/distilgpt2	ExpStim	301	0.4376936256885528	0.0769515186548233	0.3607421070337295	True
194	distilbert/distilgpt2	ExpStim	304	0.384726881980896	0.0502291880548	0.334497693926096	True
195	distilbert/distilgpt2	StimExp	2	0.5023841261863708	0.4845421314239502	0.017841994762420654	True
196	distilbert/distilgpt2	StimExp	11	0.4230805933475494	0.3888793885707855	0.03420120477676386	True
197	distilbert/distilgpt2	StimExp	12	0.4345584511756897	0.4217102825641632	0.01284816861152649	True
198	distilbert/distilgpt2	StimExp	13	0.390004426240921	0.3738734424114227	0.016130983829498347	True
199	distilbert/distilgpt2	StimExp	14	0.4522489607334137	0.4402269124984741	0.012022048234939575	True
200	distilbert/distilgpt2	StimExp	15	0.3723598420619964	0.382085382938385	-0.009725540876388605	False
201	distilbert/distilgpt2	StimExp	17	0.4793877005577087	0.5248973965644836	-0.04550969600677496	False
202	distilbert/distilgpt2	StimExp	18	0.3579855561256408	0.3601565361022949	-0.0021709799766541082	False
203	distilbert/distilgpt2	StimExp	19	0.4183215200901031	0.4712078273296356	-0.052886307239532526	False
204	distilbert/distilgpt2	StimExp	20	0.4359309077262878	0.4541946649551391	-0.01826375722885132	False
205	distilbert/distilgpt2	StimExp	22	0.4142840206623077	0.4241364598274231	-0.009852439165115412	False
206	distilbert/distilgpt2	StimExp	24	0.4443156123161316	0.4479784965515136	-0.0036628842353820246	False
207	distilbert/distilgpt2	StimExp	25	0.4240822494029999	0.4483795762062073	-0.024297326803207397	False
208	distilbert/distilgpt2	StimExp	29	0.4409917593002319	0.4438647925853729	-0.0028730332851410467	False
209	distilbert/distilgpt2	StimExp	30	0.4308120906352997	0.4709276854991913	-0.0401155948638916	False
210	distilbert/distilgpt2	StimExp	31	0.4823314547538757	0.4991507232189178	-0.016819268465042114	False
211	distilbert/distilgpt2	StimExp	33	0.4059889614582062	0.4011637270450592	0.004825234413146973	True
212	distilbert/distilgpt2	StimExp	36	0.3086903989315033	0.3198258578777313	-0.011135458946228027	False
213	distilbert/distilgpt2	StimExp	39	0.4274955987930298	0.4284414649009704	-0.0009458661079406183	False
214	distilbert/distilgpt2	StimExp	42	0.3697123527526855	0.376471608877182	-0.0067592561244965155	False
215	distilbert/distilgpt2	StimExp	43	0.4781323075294494	0.4584437906742096	0.019688516855239813	True
216	distilbert/distilgpt2	StimExp	44	0.5014671087265015	0.4958906769752502	0.005576431751251276	True
217	distilbert/distilgpt2	StimExp	46	0.3572568297386169	0.3650457262992859	-0.007788896560669001	False
218	distilbert/distilgpt2	StimExp	48	0.4961664378643036	0.5051406621932983	-0.008974224328994751	False
219	distilbert/distilgpt2	StimExp	56	0.5187702178955078	0.5720314979553223	-0.05326128005981445	False
220	distilbert/distilgpt2	StimExp	61	0.4402785003185272	0.461050420999527	-0.020771920680999756	False
221	distilbert/distilgpt2	StimExp	64	0.3817796409130096	0.309605211019516	0.0721744298934936	True
222	distilbert/distilgpt2	StimExp	65	0.4149043262004852	0.39466392993927	0.020240396261215154	True
223	distilbert/distilgpt2	StimExp	70	0.3602705597877502	0.3231439888477325	0.0371265709400177	True
